"dcas_bbl","dcas_hnum","display_hnum","dcas_sname","sname_1b","parcel_name","display_name","agency","primary_use_code","primary_use_text","reviewed"
"2040740001","1400","1400","WILLIAMSBRIDGE ROAD","WILLIAMSBRIDGE ROAD","DOT BX OFFICES-VARIOUS BUREAUS","DOT BRONX OFFICES-VARIOUS BUREAUS","DOT","130","BOROUGH OFFICE",
"2040910001","1640","1640","BRONXDALE AVENUE","BRONXDALE AVENUE","LT MEYRAN & BELLEW EDUC COMPLX","LT MEYRAN AND BELLEW EDUC COMPLX","EDUC","200","EDUCATIONAL FACILITY",
"2041330023",,"","COOPER AVENUE","COOPER AVENUE","WESTCHESTER AVE IRT YARD","WESTCHESTER AVENUE IRT YARD","MTA","863","TRANSIT YARD",
"2041340014",,"","BLONDELL AVENUE","BLONDELL AVENUE","WESTCHESTER AVE IRT YARD","WESTCHESTER AVENUE IRT YARD","MTA","863","TRANSIT YARD",
"2041370001","1311","1311","WATERS PLACE","WATERS PLACE","WESTCHESTER AVE IRT YARD","WESTCHESTER AVENUE IRT YARD","MTA","863","TRANSIT YARD",
"2041380001",,"","WATERS AVENUE","WATERS AVENUE","WESTCHESTER AVE IRT YARD","WESTCHESTER AVENUE IRT YARD","MTA","863","TRANSIT YARD",
"2041390014",,"","HALPERIN AVE","HALPERIN AVENUE","WESTCHESTER AVE IRT YARD","WESTCHESTER AVENUE IRT YARD","MTA","863","TRANSIT YARD",
"2041400011",,"","ST RAYMOND AVE","ST RAYMOND AVENUE","WESTCHESTER AVE IRT YARD","WESTCHESTER AVENUE IRT YARD","MTA","863","TRANSIT YARD",
"2041410011",,"","BLONDELL AVENUE","BLONDELL AVENUE","WESTCHESTER AVE IRT YARD","WESTCHESTER AVENUE IRT YARD","MTA","863","TRANSIT YARD",
"2041420014","1496","1496","BENSON STREET","BENSON STREET","WESTCHESTER AVE IRT YARD","WESTCHESTER AVENUE IRT YARD","MTA","863","TRANSIT YARD",
"2041430001",,"","WATERS PLACE","WATERS PLACE","WESTCHESTER AVE IRT YARD","WESTCHESTER AVENUE IRT YARD","MTA","863","TRANSIT YARD",
"2041440001",,"","WATERS PLACE","WATERS PLACE","WESTCHESTER AVE IRT YARD","WESTCHESTER AVENUE IRT YARD","MTA","863","TRANSIT YARD",
"2041450001",,"","WATERS PLACE","WATERS PLACE","WESTCHESTER AVE IRT YARD","WESTCHESTER AVENUE IRT YARD","MTA","863","TRANSIT YARD",
"2041460001",,"","WATERS PLACE","WATERS PLACE","WESTCHESTER AVE IRT YARD","WESTCHESTER AVENUE IRT YARD","MTA","863","TRANSIT YARD",
"2041710001","3040","3040","ROBERTS AVENUE","ROBERTS AVENUE","PS 71 & PLAYGROUND","PS 71 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"2042570001",,"","WHITE PLAINS RD","WHITE PLAINS ROAD","IRT DYRE AVE LINE R.O.W","IRT DYRE AVENUE LINE R.O.W","MTA","861","TRANSIT WAY",
"2042580007",,"","CRUGER AVENUE","CRUGER AVENUE","IRT DYRE AVE LINE R.O.W","IRT DYRE AVENUE LINE R.O.W","MTA","861","TRANSIT WAY",
"2042880001","725","725","BRADY AVENUE","BRADY AVENUE","PS 105 & PLAYGROUND","PS 105 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"2042900029",,"","BRONXDALE AVE","BRONXDALE AVENUE","IRT DYRE AVE LINE R.O.W","IRT DYRE AVENUE LINE R.O.W","MTA","861","TRANSIT WAY",
"2042900073","810","810","BRADY AVE","BRADY AVENUE","IRT DYRE AVE LINE R.O.W","IRT DYRE AVENUE LINE R.O.W","MTA","861","TRANSIT WAY",
"2042970007","0","","MATTHEWS AVENUE","MATTHEWS AVENUE","IRT DYRE AVE KUBE R.O.W","IRT DYRE AVENUE KUBE R.O.W","MTA","861","TRANSIT WAY",
"2042980016",,"","MULINER AVENUE","MULINER AVENUE","IRT DYRE AVE LINE R.O.W","IRT DYRE AVENUE LINE R.O.W","MTA","861","TRANSIT WAY",
"2043250017",,"","PAULDING AV","PAULDING AVENUE","IRT DYRE AVE LINE R.O.W","IRT DYRE AVENUE LINE R.O.W","MTA","861","TRANSIT WAY",
"2043330100",,"",,,"BRONX & PELHAM PKWY","BRONX AND PELHAM PKWY","PARKS","440","PARK",
"2043410013","650","650","WARING AVENUE","WARING AVENUE","PS 96 & PLAYGROUND","PS 96 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"2043580001","925","925","ASTOR AVENUE","ASTOR AVENUE","CHRIS COLUMBUS HS & ATHL FIELD","CHRIS COLUMBUS HS AND ATHL FIELD","EDUC","213","ACADEMIC HIGH SCHOOL",
"2044630008",,"","MACE AVE","MACE AVENUE","IRT DRYRE AVE LINE R.O.W","IRT DRYRE AVENUE LINE R.O.W","MTA","861","TRANSIT WAY",
"2044740001","1375","1375","MACE AVENUE","MACE AVENUE","PS 97 & PLAYGROUND","PS 97 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"2044930001","2545","2545","GUNTHER AVENUE","GUNTHER AVENUE","JHS 144 & L B BURNS PLGRD","JHS 144 AND L B BURNS PLAYGROUND","EDUC","212","INTERMEDIATE SCHOOL",
"2044930001","2545","2545","GUNTHER AVENUE","GUNTHER AVENUE","JHS 144 & L B BURNS PLGRD","JHS 144 AND L B BURNS PLAYGROUND","PARKS","431","PLAYGROUND",
"2045040031",,"","ELY AVE","ELY AVENUE","ELY AVE SEWAGE PUMPING STATION","ELY AVENUE SEWAGE PUMPING STATION","DEP","1112","WASTEWATER PUMPING STATION",
"2045260001","2750","2750","THROOP AVENUE","THROOP AVENUE","PS 121 & PLAYGROUND","PS 121 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"2045260001","2750","2750","THROOP AVENUE","THROOP AVENUE","PS 121 & PLAYGROUND","PS 121 AND PLAYGROUND","PARKS","431","PLAYGROUND",
"2045270004",,"","ALLERTON AVE","ALLERTON AVENUE","IRT DYRE AVE LINE R.O.W","IRT DYRE AVENUE LINE R.O.W","MTA","861","TRANSIT WAY",
"2045420100","649","649","ARNOW AVENUE","ARNOW AVENUE","PARKSIDE HOUSES & SENIOR CENTR","PARKSIDE HOUSES AND SENIOR CENTR","NYCHA","1410","IN USE-RESIDENTIAL STRUCTURE",
"2045520010","900","900","ADEE AVENUE","ADEE AVENUE","PS 76 & PLAYGROUND","PS 76 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"2046290050","711","711","MAGENTA STREET","MAGENTA STREET","GUN HILL HOUSES & SENIOR CENTR","GUN HILL HOUSES AND SENIOR CENTR","NYCHA","1410","IN USE-RESIDENTIAL STRUCTURE",
"2046630046",,"",,,"A. HAYWOOD/OLINV'L HS PLGD-JOP","A. HAYWOOD/OLINV'L HS PLAYGROUND JOP","EDUC","430","PLAYGROUND/SPORTS AREA",
"2046630046",,"",,,"A. HAYWOOD/OLINV'L HS PLGD-JOP","A. HAYWOOD/OLINV'L HS PLAYGROUND JOP","PARKS","431","PLAYGROUND",
"2047480023",,"","KINGSLAND AVE","KINGSLAND AVENUE","IRT DYRE AVE LINE R.O.W","IRT DYRE AVENUE LINE R.O.W","MTA","861","TRANSIT WAY",
"2047520034",,"","GIVAN AV","GIVAN AVENUE","IRT DYRE AVE LINE R.O.W","IRT DYRE AVENUE LINE R.O.W","MTA","861","TRANSIT WAY",
"2047520106",,"","GUNTHER AV","GUNTHER AVENUE","IRT DYRE AVE. R.O.W","IRT DYRE AVENUE R.O.W","MTA","890","OTHER TRANSPORTATION FACILITY",
"2047530095",,"","E 222 ST","EAST  222 STREET","IRT DYRE AVE LINE R.O.W","IRT DYRE AVENUE LINE R.O.W","MTA","861","TRANSIT WAY",
"2047550001",,"","EAST GUN HILL ROAD","EAST GUN HILL ROAD","IRT DYRE AVE LINE R.O.W","IRT DYRE AVENUE LINE R.O.W","MTA","861","TRANSIT WAY",
"2047600026",,"","FENTON AVE","FENTON AVENUE","IRT DYRE AVE LI NE R.O.W","IRT DYRE AVENUE LI NE R.O.W","MTA","861","TRANSIT WAY",
"2047610010",,"","DEYO ST","DEYO STREET","IRT DYRE AVE LINE R.O.W","IRT DYRE AVENUE LINE R.O.W","MTA","861","TRANSIT WAY",
"2047610045",,"","EAST CHESTER RD","EAST CHESTER RD","IRT DYRE AVE LINE R.O.W","IRT DYRE AVENUE LINE R.O.W","MTA","861","TRANSIT WAY",
"2047630007",,"","MICKLE AV","MICKLE AVENUE","IRT DYRE AVE LINE R.O.W","IRT DYRE AVENUE LINE R.O.W","MTA","861","TRANSIT WAY",
"2047640001",,"","BURKE AV","BURKE AVENUE","IRT DYRE AVE LINE R.O.W","IRT DYRE AVENUE LINE R.O.W","MTA","861","TRANSIT WAY",
"2048760001","4111","4111","LACONIA AVENUE","LACONIA AVENUE","N.Y.C.P.D. 47TH PRECINCT","NYPD 47TH PRECINCT","NYPD","510","POLICE STATION",
"2049050360","1870","1870","SCHIEFFELIN AVENUE","SCHIEFFELIN AVENUE","BAYCHESTER HOUSES & SENIOR CTR","BAYCHESTER HOUSES AND SENIOR CTR","NYCHA","1410","IN USE-RESIDENTIAL STRUCTURE",
"2049160001","3740","3740","BAYCHESTER AVENUE","BAYCHESTER AVENUE","PS 111 & PLAYGROUND","PS 111 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"2049270002","4134","4134","LACONIA AVENUE","LACONIA AVENUE","47TH PCT. OFF STREET PARKING","47TH PRECINCT OFF STREET PARKING","NYPD","1020","OUTDOOR PARKING",
"2049350001","3750","3750","BAYCHESTER AVENUE","BAYCHESTER AVENUE","JHS 142 & PLAYGROUND","JHS 142 AND PLAYGROUND","EDUC","212","INTERMEDIATE SCHOOL",
"2049350001","3750","3750","BAYCHESTER AVENUE","BAYCHESTER AVENUE","JHS 142 & PLAYGROUND","JHS 142 AND PLAYGROUND","PARKS","431","PLAYGROUND",
"2049430011",,"","BOSTON ROAD","BOSTON ROAD","IRT DYRE AVE LINE R.O.W","IRT DYRE AVENUE LINE R.O.W","MTA","861","TRANSIT WAY",
"2049440022",,"","SECOR AVE","SECOR AVENUE","IRT DYRE AVE LINE R.O.W","IRT DYRE AVENUE LINE R.O.W","MTA","861","TRANSIT WAY",
"2049860081","4011","4011","MONTICELLO AVENUE","MONTICELLO AVENUE","P.S 68 & PLAYGROUND","P.S 68 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"2052570029","3425","3425","DE REIMER AV","DE REIMER AVENUE","IRT DYRE AVE LINE R.O.W","IRT DYRE AVENUE LINE R.O.W","MTA","861","TRANSIT WAY",
"2052590010",,"","BOLLER AVE","BOLLER AVENUE","IRT DYRE AVE LINE R.O.W","IRT DYRE AVENUE LINE R.O.W","MTA","861","TRANSIT WAY",
"2052630070","3540-80","3540-80","BIVONA STREET","BIVONA STREET","BOSTON SECOR HSES & SENIOR CTR","BOSTON SECOR HOUSES AND SENIOR CTR","EDUC","211","ELEMENTARY SCHOOL",
"2052630070","3540-80","3540-80","BIVONA STREET","BIVONA STREET","BOSTON SECOR HSES & SENIOR CTR","BOSTON SECOR HOUSES AND SENIOR CTR","NYCHA","1410","IN USE-RESIDENTIAL STRUCTURE",
"2053540001","1300","1300","BRADFORD AVENUE","BRADFORD AVENUE","WATERBURY PARK/BUFANO PLGD","WATERBURY PARK/BUFANO PLAYGROUND","PARKS","440","PARK",
"2053680001","3000","3000","EAST TREMONT AVENUE","EAST TREMONT AVENUE","HERBERT LEHMAN HS & ATHL FIELD","HERBERT LEHMAN HS AND ATHL FIELD","EDUC","213","ACADEMIC HIGH SCHOOL",
"2055310040","2877","2877","BARKLEY AVENUE","BARKLEY AVENUE","N.Y.C.P.D. 45TH PRECINCT","NYPD 45TH PRECINCT","NYPD","510","POLICE STATION",
"2055470001","2750","2750","LAFAYETTE AVENUE","LAFAYETTE AVENUE","JHS 101 & PLAYGROUND","JHS 101 AND PLAYGROUND","EDUC","200","EDUCATIONAL FACILITY",
"2055470001","2750","2750","LAFAYETTE AVENUE","LAFAYETTE AVENUE","JHS 101 & PLAYGROUND","JHS 101 AND PLAYGROUND","PARKS","431","PLAYGROUND",
"2055670001","2777","2777","SCHLEY AVENUE","SCHLEY AVENUE","THROGGS NECK HOUSES & ADDITION","THROGGS NECK HOUSES AND ADDITION","NYCHA","510","POLICE STATION",
"2055680001","2705","2705","SCHLEY AVENUE","SCHLEY AVENUE","RANDALL AVE-BALCOM AVE","RANDALL AVE-BALCOM AVENUE","NYCHA","1410","IN USE-RESIDENTIAL STRUCTURE",
"2056040200",,"","BUTTRICK AVENUE","BUTTRICK AVENUE","L.U.W. BUTTRICK AVE","L.U.W. BUTTRICK AVENUE","DSBS","1530","NO USE-WATERFRONT (ANY AGENCY)",
"2056060200",,"","SCHURZ AVENUE","SCHURZ AVENUE","L.U.W.EAST RIVER BUTTRICK AV","L.U.W.EAST RIVER BUTTRICK AVENUE","DSBS","1530","NO USE-WATERFRONT (ANY AGENCY)",
"2056070200",,"","ROBINSON AVENUE","ROBINSON AVENUE","L.U.W. ROBINSON AVE","L.U.W. ROBINSON AVENUE","DSBS","1530","NO USE-WATERFRONT (ANY AGENCY)",
"2056300037",,"",,,"HAWKINS SITTING AREA/CTY IS PK","HAWKINS SITTING AREA/CTY IS PARK","PARKS","411","NEIGHBORHOOD SITTING AREA",
"2056410280","200","200","CITY ISLAND AVENUE","CITY ISLAND AVENUE","PS 175 & PLAYGROUND","PS 175 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"2056410280","200","200","CITY ISLAND AVENUE","CITY ISLAND AVENUE","PS 175 & PLAYGROUND","PS 175 AND PLAYGROUND","PARKS","430","PLAYGROUND/SPORTS AREA",
"2056550255",,"","HOLLERS AVE","HOLLERS AVENUE","HOLLERS AV SEWAGE PUMP STATION","HOLLERS AVENUE SEWAGE PUMP STATION","DEP","1112","WASTEWATER PUMPING STATION",
"2057160725","350","350","WEST 230 STREET","WEST  230 STREET","J.F.KENNEDY HS. & PS 37","J.F.KENNEDY HS. AND PS 37","EDUC","200","EDUCATIONAL FACILITY",
"2057530450",,"","PALISADE AVENUE","PALISADE AVENUE","L.U.W. HARLEM  & HUDSON RIVERS","L.U.W. HARLEM  AND HUDSON RIVERS","DSBS","1530","NO USE-WATERFRONT (ANY AGENCY)",
"2057600134","3450","3450","KINGSBRIDGE AVENUE","KINGSBRIDGE AVENUE","NYCPD 50TH PCT.EMS ST.50","NYPD 50TH PCT.EMS ST.50","NYPD","510","POLICE STATION",
"2057760401","4000","4000","IRWIN AVENUE","IRWIN AVENUE","IRT 240TH ST. YARD & GAELIC PK","IRT 240TH ST. YARD AND GAELIC PARK","MTA","863","TRANSIT YARD",
"2058501550","5550","5550","RIVERDALE AVENUE","RIVERDALE AVENUE","PS 81 & PLAYGROUND","PS 81 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"2058501550","5550","5550","RIVERDALE AVENUE","RIVERDALE AVENUE","PS 81 & PLAYGROUND","PS 81 AND PLAYGROUND","PARKS","431","PLAYGROUND",
"2059170140","660","660","WEST  236 STREET","WEST  236 STREET","PS 24 & (JOP) PLAYGROUND","PS 24 AND (JOP) PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"2059170140","660","660","WEST  236 STREET","WEST  236 STREET","PS 24 & (JOP) PLAYGROUND","PS 24 AND (JOP) PLAYGROUND","PARKS","431","PLAYGROUND",
"3000250001","2","2","OLD FULTON STREET","OLD FULTON STREET","RIVER CAFE/DIRCKSEN & TALLEYR","RIVER CAFE/DIRCKSEN AND TALLEYR","DCAS","1900","IN USE-TENANTED",
"3000250001","2","2","OLD FULTON STREET","OLD FULTON STREET","RIVER CAFE/DIRCKSEN & TALLEYR","RIVER CAFE/DIRCKSEN AND TALLEYR","DOT","811","FERRY TERMINAL",
"3000250001","2","2","OLD FULTON STREET","OLD FULTON STREET","RIVER CAFE/DIRCKSEN & TALLEYR","RIVER CAFE/DIRCKSEN AND TALLEYR","DSBS","811","FERRY TERMINAL",
"3000250001","2","2","OLD FULTON STREET","OLD FULTON STREET","RIVER CAFE/DIRCKSEN & TALLEYR","RIVER CAFE/DIRCKSEN AND TALLEYR","PARKS","440","PARK",
"3000520015",,"","FRONT ST","FRONT STREET","FOR/MANH/BRIDGE/BKLYN/END","FOR/MANH/BRIDGE/BROOKLYN/END","DOT","880","ROAD/HIGHWAY",
"3000560007","209","209","YORK STREET","YORK STREET","PS 307 & PLAYGROUND","PS 307 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"3001110001","50","50","NAVY STREET","NAVY STREET","PS 287 & PLAYGROUND","PS 287 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"3001120100",,"","CADMAN PLAZA","CADMAN PLAZA","CADMAN PLAZA PARK/COLUMBUS PK","CADMAN PLAZA PARK/COLUMBUS PARK","PARKS","410","SITTING AREA",
"3001390020","360","360","ADAMS STREET","ADAMS STREET","SUPREME&SURROGATE COURT","SUPREME AND SURROGATE COURT","DCAS","1900","IN USE-TENANTED",
"3001390020","360","360","ADAMS STREET","ADAMS STREET","SUPREME&SURROGATE COURT","SUPREME AND SURROGATE COURT","DCAS","1380","CUSTODIAL",
"3001390020","360","360","ADAMS STREET","ADAMS STREET","SUPREME&SURROGATE COURT","SUPREME AND SURROGATE COURT","OCA","1210","COURTHOUSE",
"3001390020","360","360","ADAMS STREET","ADAMS STREET","SUPREME&SURROGATE COURT","SUPREME AND SURROGATE COURT","PA-BK","130","BOROUGH OFFICE",
"3001730001","45-53","45-53","NEVINS STREET","NEVINS STREET","BK FLD OFF/SVU CHILD ABUSE SQD","BROOKLYN FLD OFF/SVU CHILD ABUSE SQD","HRA","141","FIELD OFFICE-PUBLIC",
"3001730001","45-53","45-53","NEVINS STREET","NEVINS STREET","BK FLD OFF/SVU CHILD ABUSE SQD","BROOKLYN FLD OFF/SVU CHILD ABUSE SQD","NYPD","120","AGENCY OFFICE",
"3001750001","275","275","ATLANTIC AVENUE","ATLANTIC AVENUE","BKLYN HOUSE OF DETENTION","BROOKLYN HOUSE OF DETENTION","CORR","1222","JAIL",
"3001910001","450","450","PACIFIC STREET","PACIFIC STREET","PS 38 & PLAYGROUND","PS 38 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"3001910025","482-08","482-08","PACIFIC STREET","PACIFIC STREET","PS 38 & PLAYGROUND","PS 38 AND PLAYGROUND","EDUC","431","PLAYGROUND",
"3002110001","39","39","HICKS STREET","HICKS STREET","PS 8 & PLAYGROUND","PS 8 AND PLAYGROUND","EDUC","200","EDUCATIONAL FACILITY",
"3002391001","1","1","CLINTON STREET","CLINTON STREET","BKLYN HEIGHTS BRANCH LIBRARY","BROOKLYN HEIGHTS BRANCH LIBRARY","BPL","332","BRANCH LIBRARY",
"3003110001","425","425","HENRY STREET","HENRY STREET","PS 29 & PLAYGROUND","PS 29 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"3003370027","191","191","UNION STREET","UNION STREET","P.D. 76TH PCT. STATION HOUSE","P.D. 76TH PRECINCT STATION HOUSE","NYPD","510","POLICE STATION",
"3003690001","610","610","HENRY ST","HENRY STREET","JHS 142 & PLAYGROUND","JHS 142 AND PLAYGROUND","EDUC","212","INTERMEDIATE SCHOOL",
"3003690020",,"","RAPELYE STREET","RAPELYE STREET","PS 142 & PLAYGROUND","PS 142 AND PLAYGROUND","EDUC","430","PLAYGROUND/SPORTS AREA",
"3003690020",,"","RAPELYE STREET","RAPELYE STREET","PS 142 & PLAYGROUND","PS 142 AND PLAYGROUND","PARKS","420","MALL/TRIANGLE/HIGHWAY STRIP/PARK STRIP",
"3004020001","284","284","BALTIC STREET","BALTIC STREET","JHS 293 & PLAYGROUND","JHS 293 AND PLAYGROUND","EDUC","212","INTERMEDIATE SCHOOL",
"3004370001","317","317","HOYT STREET","HOYT STREET","PS 32 & PLAYGROUND","PS 32 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"3004490015","330","330","SMITH STREET","SMITH STREET","PS 58 & PLAYGROUND","PS 58 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"3004560029","276","276","4 AVENUE","4 AVENUE","SUBSTAION N&R","SUBSTAION N AND R","NYCTA","860","TRANSIT FACILITY",
"3004630021","140","140","2 PLACE","2 PLACE","SMITH ST SUBSTATION & ROW F","SMITH ST SUBSTATION AND ROW F","MTA","860","TRANSIT FACILITY",
"3004670025",,"","3RD PLACE","3 PLACE","IND PROSPECT PKWY & CONEY IS","IND PROSPECT PKWY AND CONEY IS","MTA","861","TRANSIT WAY",
"3005380001","604","604","CLINTON STREET","CLINTON STREET","RED HOOK EAST & WEST","RED HOOK EAST AND WEST","NYCHA","1410","IN USE-RESIDENTIAL STRUCTURE",
"3005660001","71","71","SULLIVAN STREET","SULLIVAN STREET","PS 15 & PLAYGROUND","PS 15 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"3005950052","104","104","FERRIS STREET","FERRIS STREET","LOUIS J VALENTINO JR PK & PIER","LOUIS J VALENTINO JR PARK AND PIER","PARKS","442","COMMUNITY PARK",
"3006250002","448","448","HAMILTON AVENUE","HAMILTON AVENUE","HAMILTON AVE. ASPHALT PLANT","HAMILTON AVENUE ASPHALT PLANT","DOT","1140","ASPHALT PLANT",
"3006250002","448","448","HAMILTON AVENUE","HAMILTON AVENUE","HAMILTON AVE. ASPHALT PLANT","HAMILTON AVENUE ASPHALT PLANT","SANIT","1133","SOLID WASTE TRANSFER STATION",
"3006250065","550","550","HAMILTON AVENUE","HAMILTON AVENUE","HAMILTON AVE MARINE TRANSFER","HAMILTON AVENUE MARINE TRANSFER","SANIT","1133","SOLID WASTE TRANSFER STATION",
"3006250250",,"","19 STREET","19 STREET","HAMILTON AVE TRANFER STATION","HAMILTON AVENUE TRANFER STATION","DCAS","1520","NO USE-VACANT LAND",
"3006250250",,"","19 STREET","19 STREET","HAMILTON AVE TRANFER STATION","HAMILTON AVENUE TRANFER STATION","SANIT","1133","SOLID WASTE TRANSFER STATION",
"3006350013","75","75","20 STREET","20 STREET","HAMILTON AVE TRANSFER STATION","HAMILTON AVENUE TRANSFER STATION","DOT","910","MAINTENANCE",
"3006350013","75","75","20 STREET","20 STREET","HAMILTON AVE TRANSFER STATION","HAMILTON AVENUE TRANSFER STATION","SANIT","1133","SOLID WASTE TRANSFER STATION",
"3006680029","830","830","4 AVENUE","4 AVENUE","NYPD 72ND PCT SERVICE STN #6","NYPD 72ND PRECINCT SERVICE STN #6","NYPD","510","POLICE STATION",
"3007050006",,"","4 AVENUE","4 AVENUE","SBR ROW S/S 38 BET. 4&5","SBR ROW S/S 38 BET. 4 AND 5","MTA","861","TRANSIT WAY",
"3007250075",,"",,,"FIRST AVE RAIL YARD","FIRST AVENUE RAIL YARD","DSBS","1900","IN USE-TENANTED",
"3007250075",,"",,,"FIRST AVE RAIL YARD","FIRST AVENUE RAIL YARD","EDC","859","OTHER RAIL FACILITY",
"3007250100","44","44","43 STREET","43 STREET","FIRST AVE RAIL YARD","FIRST AVENUE RAIL YARD","DSBS","1900","IN USE-TENANTED",
"3007250100","44","44","43 STREET","43 STREET","FIRST AVE RAIL YARD","FIRST AVENUE RAIL YARD","EDC","859","OTHER RAIL FACILITY",
"3007320001","4305","4305","7 AVENUE","7 AVENUE","PS 169 & PLAYGROUND","PS 169 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"3007550022","309","309","47 STREET","47 STREET","PS 1 & MINISCHOOL & PLGD","PS 1 AND MINISCHOOL & PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"3007550022","309","309","47 STREET","47 STREET","PS 1 & MINISCHOOL & PLGD","PS 1 AND MINISCHOOL & PLAYGROUND","PARKS","430","PLAYGROUND/SPORTS AREA",
"3007710001","4901","4901","FIRST AVENUE","FIRST AVENUE","49TH ST-1ST AVE IND URA","49TH ST-1ST AVENUE IND URA","EDC","1510","NO USE-NON RESIDENTIAL STRUCTURESE",
"3007780023","4812","4812","9 AVE","9 AVENUE","JHS 220 & PLAYGROUND","JHS 220 AND PLAYGROUND","EDUC","212","INTERMEDIATE SCHOOL",
"3007920026","5010","5010","SIXTH AVENUE","SIXTH AVENUE","PS 94 & PLAYGROUND","PS 94 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"3008190001","5600","5600","1 AVENUE","1 AVENUE","BKLYN WHOLESALE MEAT MRKT/BFI","BROOKLYN WHOLESALE MEAT MRKT/BFI","DSBS","1500","NO USE",
"3008190001","5600","5600","1 AVENUE","1 AVENUE","BKLYN WHOLESALE MEAT MRKT/BFI","BROOKLYN WHOLESALE MEAT MRKT/BFI","EDC","1900","IN USE-TENANTED",
"3008190001","5600","5600","1 AVENUE","1 AVENUE","BKLYN WHOLESALE MEAT MRKT/BFI","BROOKLYN WHOLESALE MEAT MRKT/BFI","FIRE","120","AGENCY OFFICE",
"3008620012","330","330","59 STREET","59 STREET","PS 314 & PLAYGROUND","PS 314 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"3008690001","511","511","7TH AVE","7 AVENUE","PS 10 & PLAYGROUND","PS 10 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"3008800001","544","544","7 AVENUE","7 AVENUE","JHS 88 & PLAYGROUND","JHS 88 AND PLAYGROUND","EDUC","212","INTERMEDIATE SCHOOL",
"3008800001","544","544","7 AVENUE","7 AVENUE","JHS 88 & PLAYGROUND","JHS 88 AND PLAYGROUND","PARKS","431","PLAYGROUND",
"3009430069","367","367","DOUGLASS STREET","DOUGLASS STREET","F.H.A..9","FHA 9","NYCHA","1410","IN USE-RESIDENTIAL STRUCTURE",
"3009500024","180","180","6 AVENUE","6 AVENUE","PS 282 & PLAYGROUND","PS 282 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"3009500024","180","180","6 AVENUE","6 AVENUE","PS 282 & PLAYGROUND","PS 282 AND PLAYGROUND","PARKS","430","PLAYGROUND/SPORTS AREA",
"3009710028","192","192","7 AVENUE","7 AVENUE","PS 321 MINI SCHOOL & PLGD","PS 321 MINI SCHOOL AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"3009810001","323-341","323-341","4 AVENUE","4 AVENUE","JJ BYRNE MEM PK","JJ BYRNE MEM PARK","PARKS","440","PARK",
"3009810111","350","350","5 AVENUE","5 AVENUE","JHS 51 & PLAYGROUND","JHS 51 AND PLAYGROUND","EDUC","212","INTERMEDIATE SCHOOL",
"3009810111","350","350","5 AVENUE","5 AVENUE","JHS 51 & PLAYGROUND","JHS 51 AND PLAYGROUND","PARKS","431","PLAYGROUND",
"3010000001","417-25","417-25","6 AVENUE","6 AVENUE","PS  39 & PLAYGROUND","PS  39 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"3010340001","515","515","4 AVENUE","4 AVENUE","PS 124 & PLAYGROUND","PS 124 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"3011010001","1301","1301","8 AVENUE","8 AVENUE","PS 107 & PLAYGROUND","PS 107 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"3011170001",,"","PROSPECT PARK WEST","PROSPECT PARK WEST","PROSPECT PARK/MANSION & PLGD","PROSPECT PARK/MANSION AND PLAYGROUND","PARKS","443","REGIONAL PARK",
"3011450026","80","80","UNDERHILL AVENUE","UNDERHILL AVENUE","PS 9 & PLAYGROUND","PS 9 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"3011670018","750","750","CLASSON AVENUE","CLASSON AVENUE","PS 316 & PLAYGROUND (JOP)","PS 316 AND PLAYGROUND (JOP)","EDUC","211","ELEMENTARY SCHOOL",
