dcas_bbl,dcas_hnum,display_hnum,dcas_sname,sname_1b,parcel_name,display_name,agency,primary_use_code,primary_use_text,reviewed
3029760045,145,145,RANDOLPH STREET,RANDOLPH STREET,BKLYN 3 GARAGE PARKING LOT,BROOKLYN 3 GARAGE PARKING LOT,SANIT,1020,OUTDOOR PARKING,Y
3029760045,145,145,RANDOLPH STREET,RANDOLPH STREET,BKLYN 3 GARAGE PARKING LOT,BROOKLYN 3 GARAGE PARKING LOT,SANIT,1013,OUTDOOR STORAGE - AGENCY VEHICLES,Y
3021060001,65-73,65-73,FLATBUSH AVENUE,FLATBUSH AVENUE,BKLYN BEARS ROCKWELL PLACE GDN,BROOKLYN BEARS ROCKWELL PLACE GARDEN,PARKS,472,COMMUNITY GARDEN,Y
3045550001,803,803,FORBELL STREET,FORBELL STREET,BK DERELICT VEHICLE OFFICE,BROOKLYN DERELICT VEHICLE OFFICE,SANIT,940,COMBINED MAINTENANCE/STORAGE FACILITY,Y
3078930052,1750,1750,EAST 49 STREET,EAST   49 STREET,BK EAST 15 GARAGE,BROOKLYN EAST 15 GARAGE,SANIT,940,COMBINED MAINTENANCE/STORAGE FACILITY,Y
3002391001,1,1,CLINTON STREET,CLINTON STREET,BKLYN HEIGHTS BRANCH LIBRARY,BROOKLYN HEIGHTS BRANCH LIBRARY,BPL,332,BRANCH LIBRARY,Y
3001750001,275,275,ATLANTIC AVENUE,ATLANTIC AVENUE,BKLYN HOUSE OF DETENTION,BROOKLYN HOUSE OF DETENTION,CORR,1222,JAIL,Y
3066180001,36,36,AVENUE P,AVENUE P,BKLYN SCHOOL OF INQUIRY (K237),BROOKLYN SCHOOL OF INQUIRY (K237),EDUC,200,EDUCATIONAL FACILITY,Y
3020980013,29,29,FT GREENE PLACE,FT GREENE PLACE,BKLYN TECHNICAL HS,BROOKLYN TECHNICAL HS,EDUC,213,ACADEMIC HIGH SCHOOL,Y
3079200001,860A,860A,REMSEN AVENUE,REMSEN AVENUE,BKLYN TERMINAL MARKET,BROOKLYN TERMINAL MARKET,NYPD,100,OFFICE,Y
3008190001,5600,5600,1 AVENUE,1 AVENUE,BKLYN WHOLESALE MEAT MRKT/BFI,BROOKLYN WHOLESALE MEAT MRKT/BFI,EDC,1900,IN USE-TENANTED,Y
3008190001,5600,5600,1 AVENUE,1 AVENUE,BKLYN WHOLESALE MEAT MRKT/BFI,BROOKLYN WHOLESALE MEAT MRKT/BFI,DSBS,1500,NO USE,Y
3008190001,5600,5600,1 AVENUE,1 AVENUE,BKLYN WHOLESALE MEAT MRKT/BFI,BROOKLYN WHOLESALE MEAT MRKT/BFI,FIRE,120,AGENCY OFFICE,Y
3038680002,1555,1555,STONE AVENUE,STONE AVENUE,BROWNSVILLE REC CENTER&PLYGRND,BROWNSVILLE REC CENTER AND PLAYGROUND,PARKS,440,PARK,Y
2029970030,1705,1705,BRYANT AVENUE,BRYANT AVENUE,BRYANT AVE  E 174 ST PROJECTS,BRYANT AVENUE  E 174 ST PROJECTS,NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,Y
3032970001,270,270,WILSON AVENUE,WILSON AVENUE,BUSHWICK 2 (GROUP A & C),BUSHWICK 2 (GROUP A AND C),NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,Y
3034150039,690,690,EVERGREEN AVENUE,EVERGREEN AVENUE,BUSHWICK 2 (GROUP A & C),BUSHWICK 2 (GROUP A AND C),NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,Y
3034090032,670,670,EVERGREEN AVENUE,EVERGREEN AVENUE,BUSHWICK 2 (GROUP A & C),BUSHWICK 2 (GROUP A AND C),NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,Y
3034100033,580,580,CENTRAL AVENUE,CENTRAL AVENUE,BUSHWICK 2 (GROUP A & C),BUSHWICK 2 (GROUP A AND C),NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,Y
3032750047,270,270,CENTRAL AVENUE,CENTRAL AVENUE,BUSHWICK 2 (GROUP A & C),BUSHWICK 2 (GROUP A AND C),NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,Y
3032960046,310,310,CENTRAL AVENUE,CENTRAL AVENUE,BUSHWICK 2 (GROUP A & C),BUSHWICK 2 (GROUP A AND C),NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,Y
3032860001,250,250,WILSON STREET,WILSON STREET,BUSHWICK 2 (GROUP A & C),BUSHWICK 2 (GROUP A AND C),NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,Y
3032850049,290,290,CENTRAL AVENUE,CENTRAL AVENUE,BUSHWICK 2 (GROUP A & C),BUSHWICK 2 (GROUP A AND C),NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,Y
3032760001,160,160,HIMROD STREET,HIMROD STREET,BUSHWICK 2 (GROUP A & C),BUSHWICK 2 (GROUP A AND C),NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,Y
3034030001,595,595,EVERGREEN AVENUE,EVERGREEN AVENUE,BUSHWICK 2 (GROUP A & C),BUSHWICK 2 (GROUP A AND C),NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,Y
3034100001,615,615,EVERGREEN AVENUE,EVERGREEN AVENUE,BUSHWICK 2 (GROUP A & C),BUSHWICK 2 (GROUP A AND C),NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,Y
3033500028,420,420,CENTRAL AVENUE,CENTRAL AVENUE,BUSHWICK 2 (GROUP B & D),BUSHWICK 2 (GROUP B AND D),NYCHA,451,RECREATION CENTER/GYMNASIUM,Y
3033320001,1201,1201,GATES AVENUE,GATES AVENUE,BUSHWICK 2 (GROUP B & D),BUSHWICK 2 (GROUP B AND D),NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,Y
3033420001,1320,1320,GATES AVENUE,GATES AVENUE,BUSHWICK 2 (GROUP B & D),BUSHWICK 2 (GROUP B AND D),NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,Y
3031290050,817-35,817-35,FLUSHING AVENUE,FLUSHING AVENUE,BUSHWICK HOUSES PLGD & POOL,BUSHWICK HOUSES PLAYGROUND AND POOL,PARKS,430,PLAYGROUND/SPORTS AREA,Y
3033510001,405,405,CENTRAL AVENUE,CENTRAL AVENUE,BUSHWICK II (GROUP B & D),BUSHWICK II (GROUP B AND D),NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,Y
1020690026,886,886,ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,BWSO MANH SEWER MAINTENANCE,BWSO MANHATTAN SEWER MAINTENANCE,DEP,940,COMBINED MAINTENANCE/STORAGE FACILITY,Y
3001120100,,,CADMAN PLAZA,CADMAN PLAZA,CADMAN PLAZA PARK/COLUMBUS PK,CADMAN PLAZA PARK/COLUMBUS PARK,PARKS,410,SITTING AREA,Y
3081520001,103-01,103-01,FARRAGUT ROAD,FARRAGUT ROAD,CANARSIE SUBSTATION & YARD,CANARSIE SUBSTATION AND YARD,NYCTA,862,TRANSIT SUBSTATION,Y
5027830030,,,CANNON AVENUE,CANNON AVENUE,CANNON AVE MONUMENT,CANNON AVENUE MONUMENT,DCAS,1500,NO USE,Y
1002840001,13,13,HENRY STREET,HENRY STREET,CAPT JACOB JOSEPH PLGD,CAPT JACOB JOSEPH PLAYGROUND,PARKS,431,PLAYGROUND,Y
3081560001,107-23,107-23,FARRAGUT ROAD,FARRAGUT ROAD,CARGEX BKLYN LIMITED PARTNERS,CARGEX BROOKLYN LIMITED PARTNERS,EDC,1500,NO USE,Y
3081560001,107-23,107-23,FARRAGUT ROAD,FARRAGUT ROAD,CARGEX BKLYN LIMITED PARTNERS,CARGEX BROOKLYN LIMITED PARTNERS,DCAS,1900,IN USE-TENANTED,Y
3037430018,114,114,BELMONT AVENUE,BELMONT AVENUE,CARTER G WOODSON CHILDRENS PK,CARTER G WOODSON CHILDRENS PARK,PARKS,440,PARK,Y
3037430019,120,120,BELMONT AVENUE,BELMONT AVENUE,CARTER G WOODSON CHILDRENS PK,CARTER G WOODSON CHILDRENS PARK,PARKS,440,PARK,Y
3037430036,367-65,367-65,SUTTER AVENUE,SUTTER AVENUE,CARTER G WOODSON CHILDRENS PK,CARTER G WOODSON CHILDRENS PARK,PARKS,440,PARK,Y
3037430035,369,369,SUTTER AVENUE,SUTTER AVENUE,CARTER G WOODSON CHILDRENS PK,CARTER G WOODSON CHILDRENS PARK,PARKS,440,PARK,Y
1016100023,1545,1545,MADISON AVENUE,MADISON AVENUE,CARVER HOUSES & PLAYGRPUND,CARVER HOUSES AND PLAYGRPUND,NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,Y
2035700001,2140,2140,SEWARD AVENUE,SEWARD AVENUE,CASTLE HILL HSES & SENIOR CNTR,CASTLE HILL HOUSES AND SENIOR CENTER,NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,Y
4081010009,42-01,42-01,DOUGLASTON PARKWAY,DOUGLASTON PARKWAY,CATHERINE TURNER RICHARDSON PK,CATHERINE TURNER RICHARDSON PARK,PARKS,440,PARK,Y
3020250001,,,PARK AVENUE,PARK AVENUE,CDR JOHN BARRY PARK & PLGD,CDR JOHN BARRY PARK AND PLAYGROUND,PARKS,440,PARK,Y
4036370024,,,OTTO ROAD,OTTO ROAD,CENTRAL AVE,CENTRAL AVENUE,DOT,880,ROAD/HIGHWAY,Y
4036370026,,,OTTO ROAD,OTTO ROAD,CENTRAL AVE,CENTRAL AVENUE,DOT,880,ROAD/HIGHWAY,Y
4036370025,,,OTTO ROAD,OTTO ROAD,CENTRAL AVE,CENTRAL AVENUE,DOT,880,ROAD/HIGHWAY,Y
5035320500,1754,1754,RICHMOND ROAD,RICHMOND ROAD,CHARLES BERRY HSES & SENIOR CR,CHARLES BERRY HOUSES AND SENIOR CENTER,NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,Y
3050780032,1725,1725,CHURCH AVENUE,CHURCH AVENUE,CHURCH AVE. STATION,CHURCH AVENUE STATION,MTA,861,TRANSIT WAY,Y
3011880001,976,976,PRESIDENT STREET,PRESIDENT STREET,CLARA BARTON HS & PS 241,CLARA BARTON HS AND PS 241,EDUC,200,EDUCATIONAL FACILITY,Y
2029310086,1325,1325,FRANKLIN AVENUE,FRANKLIN AVENUE,CLAREMONT PKWY-FRANKLIN AVE,CLAREMONT PKWY-FRANKLIN AVENUE,NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,Y
2029280028,544,544,CLAREMONT PARKWAY,CLAREMONT PARKWAY,CLAREMONT PKWY-FRANKLYN AVE,CLAREMONT PKWY-FRANKLYN AVENUE,NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,Y
4058400100,,,CROSS ISLAND PARKWAY,CROSS ISLAND PARKWAY,CLEARVIEW BEACH.& GOLF COURSE,CLEARVIEW BEACH. AND  GOLF COURSE,PARKS,464,GOLF COURSE,Y
1003530054,107,107,SUFFOLK STREET,SUFFOLK STREET,CLEMENTE SOTO VELEZ CULT & ED,CLEMENTE SOTO VELEZ CULT AND ED,CULT,300,CULTURAL FACILITY,Y
3017930007,1037-35,1037-35,BEDFORD AVENUE,BEDFORD AVENUE,CLIFTON PL MEMORIAL PK & GARD,CLIFTON PL MEMORIAL PARK AND GARDEN,PARKS,472,COMMUNITY GARDEN,Y
3017930009,1033-31,1033-31,BEDFORD AVENUE,BEDFORD AVENUE,CLIFTON PL MEMORIAL PK & GARD,CLIFTON PL MEMORIAL PARK AND GARDEN,PARKS,472,COMMUNITY GARDEN,Y
2024330001,1020,1020,COLLEGE AVENUE,COLLEGE AVENUE,COLLEGE AVE - E. 165TH ST,COLLEGE AVENUE - E. 165TH ST,NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,Y
2030580045,531,531,EAST 188 STREET,EAST  188 STREET,COLUMBUS SQUARE/IS 45 PLAYGRND,COLUMBUS SQUARE/IS 45 PLAYGROUND,EDUC,434,ACCESSORY PLAY AREA,Y
2024430094,198,198,EAST 161 STREET,EAST  161 STREET,CONCOURSE PLAZA/BX DA OFFICE,CONCOURSE PLAZA BRONX DA OFFICE,DA-BX,110,AGENCY EXECUTIVE OFFICE,Y
2024430094,198,198,EAST 161 STREET,EAST  161 STREET,CONCOURSE PLAZA/BX DA OFFICE,CONCOURSE PLAZA BRONX DA OFFICE,LAW,100,OFFICE,Y
2024430094,198,198,EAST 161 STREET,EAST  161 STREET,CONCOURSE PLAZA/BX DA OFFICE,CONCOURSE PLAZA BRONX DA OFFICE,PROB,120,AGENCY OFFICE,Y
2024430094,198,198,EAST 161 STREET,EAST  161 STREET,CONCOURSE PLAZA/BX DA OFFICE,CONCOURSE PLAZA BRONX DA OFFICE,DCAS,1380,CUSTODIAL,Y
2024430094,198,198,EAST 161 STREET,EAST  161 STREET,CONCOURSE PLAZA/BX DA OFFICE,CONCOURSE PLAZA BRONX DA OFFICE,MAYOR,100,OFFICE,Y
3070650100,,,WEST 15 STREET,WEST   15 STREET,CONEY ISLAND BEACH & BOARDWALK,CONEY ISLAND BEACH AND BOARDWALK,PARKS,462,BEACH,Y
3070670100,0,,SURF AVENUE,SURF AVENUE,CONEY ISLAND HSES PLAYGROUND,CONEY ISLAND HOUSES PLAYGROUND,PARKS,430,PLAYGROUND/SPORTS AREA,Y
3070530014,2947,2947,WEST   28 STREET,WEST   28 STREET,CONEY ISLAND I (SITES 4 & 5),CONEY ISLAND I (SITES 4 AND 5),NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,Y
3028670001,60,60,KINGSLAND AVENUE,KINGSLAND AVENUE,COOPER PARK HOUSES &PLAYGROUND,COOPER PARK HOUSES  AND PLAYGROUND,NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,Y
3028670001,60,60,KINGSLAND AVENUE,KINGSLAND AVENUE,COOPER PARK HOUSES &PLAYGROUND,COOPER PARK HOUSES  AND PLAYGROUND,PARKS,431,PLAYGROUND,Y
3034320041,39,39,COOPER STREET,COOPER STREET,COOPER ST BLOCK BUSTER GDN,COOPER ST BLOCK BUSTER GARDEN,PARKS,472,COMMUNITY GARDEN,Y
3034320040,41,41,COOPER STREET,COOPER STREET,COOPER ST BLOCK BUSTER GDN,COOPER ST BLOCK BUSTER GARDEN,PARKS,472,COMMUNITY GARDEN,Y
3034320039,43,43,COOPER STREET,COOPER STREET,COOPER ST BLOCK BUSTER GDN,COOPER ST BLOCK BUSTER GARDEN,PARKS,472,COMMUNITY GARDEN,Y
4091360225,,,SUTTER AVENUE,SUTTER AVENUE,CORNER OF 77TH ST & SUTTER AVE,CORNER OF 77TH ST AND SUTTER AVENUE,DOT,880,ROAD/HIGHWAY,Y
4016280021,97-40,97-40,43 AVENUE,43 AVENUE,CORONA ARTS & SCIENCES ACADEMY,CORONA ARTS AND SCIENCES ACADEMY,EDUC,200,EDUCATIONAL FACILITY,Y
1006270025,638-40,638-40,HUDSON STREET,HUDSON STREET,CORPL JOHN A SERAVALLI PLGD,CORPL JOHN A SERAVALLI PLAYGROUND,PARKS,431,PLAYGROUND,Y
1016880045,306,306,EAST  117 STREET,EAST  117 STREET,CORSI HOUSES & SENIOR CENTER,CORSI HOUSES AND SENIOR CENTER,NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,Y
2028750067,1519,1519,PLIMPTON AVENUE,PLIMPTON AVENUE,CROSS BX EXPWY-SEC-1,CROSS BRONX EXPWY-SEC-1,DOT,1520,NO USE-VACANT LAND,Y
4043700050,30-48,30-48,LINDEN PLACE,LINDEN PLACE,CSD25-Q OFFICES/QNS HS SUPT,CSD25-Q OFFICES/QUEENS HS SUPT,EDUC,120,AGENCY OFFICE,Y
5000220001,,,ST MARKS PLACE,ST MARKS PLACE,CURTIS HS & ATHLETIC FIELD,CURTIS HS AND ATHLETIC FIELD,EDUC,213,ACADEMIC HIGH SCHOOL,Y
3042920161,,,EUCLID AVENUE,EUCLID AVENUE,CYPRESS HILLS HOUSES PLGD,CYPRESS HILLS HOUSES PLAYGROUND,PARKS,431,PLAYGROUND,Y
2031230073,2033,2033,HONEYWELL AVENUE,HONEYWELL AVENUE,DALY AVE./HISPANOS UNIDOS GDN,DALY AVE./HISPANOS UNIDOS GARDEN,PARKS,472,COMMUNITY GARDEN,Y
2031230072,2035,2035,HONEYWELL AVENUE,HONEYWELL AVENUE,DALY AVE./HISPANOS UNIDOS GDN,DALY AVE./HISPANOS UNIDOS GARDEN,PARKS,472,COMMUNITY GARDEN,Y
2031230074,887,887,EAST 179 STREET,EAST  179 STREET,DALY AVE/HISPANOS UNIDOS GDN,DALY AVE/HISPANOS UNIDOS GARDEN,PARKS,472,COMMUNITY GARDEN,Y
2028610063,1732,1732,DAVIDSON AVENUE,DAVIDSON AVENUE,DAVIDSON AVE. COMMUNITY DCC,DAVIDSON AVENUE COMMUNITY DCC,EDUC,217,EARLY CHILDHOOD CENTER,Y
2028610129,1810,1810,DAVIDSON AVENUE,DAVIDSON AVENUE,DAVIDSON AVE DCC,DAVIDSON AVENUE DCC,EDUC,751,DAY CARE CENTER,Y
1003910053,313,313,EAST 8 STREET,EAST    8 STREET,DE COLORES CMTY YARD & CTR GAR,DE COLORES CMTY YARD AND CTR GAR,PARKS,472,COMMUNITY GARDEN,Y
1003910054,311,311,EAST 8 STREET,EAST    8 STREET,DE COLORES CMTY YARD & CTR GAR,DE COLORES CMTY YARD AND CTR GAR,PARKS,472,COMMUNITY GARDEN,Y
4013580001,0,,85 STREET,85 STREET,DENNIS P. GORMAN MEMORIAL PLGD,DENNIS P. GORMAN MEMORIAL PLAYGROUND,PARKS,431,PLAYGROUND,Y
4004900110,3030,3030,1 STREET,1 STREET,DERELICT PIER & RADIO TOWER,DERELICT PIER AND RADIO TOWER,DSBS,813,PIER - NO USE,Y
2040740001,1400,1400,WILLIAMSBRIDGE ROAD,WILLIAMSBRIDGE ROAD,DOT BX OFFICES-VARIOUS BUREAUS,DOT BRONX OFFICES-VARIOUS BUREAUS,DOT,130,BOROUGH OFFICE,Y
5001850501,1893,1893,RICHMOND TERRACE,RICHMOND TERRACE,DOT SI VEHICLE MAINTENANCE,DOT STATEN ISLAND VEHICLE MAINTENANCE,DOT,900,INDOOR MAINTENANCE/STORAGE/GARAGE FACILITY,Y
4119820001,,,116 AVENUE,116 AVENUE,DR CHARLES R. DREW MEMORIAL PK,DR CHARLES R. DREW MEMORIAL PARK,PARKS,432,PLAYING FIELD,Y
1007400024,317,317,WEST   16 STREET,WEST   16 STREET,DR. GERTRUDE B. KELLY PLAYGRND,DR. GERTRUDE B. KELLY PLAYGROUND,PARKS,431,PLAYGROUND,Y
1016910001,1892,1892,FIRST AVENUE,FIRST AVENUE,DRAPER HALL & HSG I & HSG II,DRAPER HALL AND HSG I & HSG II,HHC,690,OTHER HEALTH FACILITY,Y
2028160009,1310,1310,GRANT AVENUE,GRANT AVENUE,DRED SCOTT BIRD SANCTUARY GARD,DRED SCOTT BIRD SANCTUARY GARDEN,PARKS,472,COMMUNITY GARDEN,Y
2028160005,1302,1302,GRANT AVENUE,GRANT AVENUE,DRED SCOTT BIRD SANCTUARY GARD,DRED SCOTT BIRD SANCTUARY GARDEN,PARKS,472,COMMUNITY GARDEN,Y
1022160001,177,177,NAGLE AVENUE,NAGLE AVENUE,DYCKMAN HOUSES & SENIOR CENTER,DYCKMAN HOUSES AND SENIOR CENTER,NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,Y
2027560010,1134,1134,EAST 165 STREET,EAST  165 STREET,E 165TH ST HOUSES-BRYANT AVE,E 165TH ST HOUSES-BRYANT AVENUE,NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,Y
3037290007,187,187,POWELL STREET,POWELL STREET,E BKLYN INDUSTRIAL INCUBATOR,E BROOKLYN INDUSTRIAL INCUBATOR,EDC,1900,IN USE-TENANTED,Y
3037290002,205,205,POWELL STREET,POWELL STREET,E BKLYN INDUSTRIAL INCUBATOR,E BROOKLYN INDUSTRIAL INCUBATOR,DCAS,1520,NO USE-VACANT LAND,Y
3037290001,169,169,BELMONT AVENUE,BELMONT AVENUE,E BKLYN INDUSTRIAL INCUBATOR,E BROOKLYN INDUSTRIAL INCUBATOR,EDC,1900,IN USE-TENANTED,Y
3037290024,1886,1886,PITKIN AVENUE,PITKIN AVENUE,E BKLYN INDUSTRIAL INCUBATOR,E BROOKLYN INDUSTRIAL INCUBATOR,DCAS,1520,NO USE-VACANT LAND,Y
3037290015,183,183,POWELL STREET,POWELL STREET,E BKLYN INDUSTRIAL INCUBATOR,E BROOKLYN INDUSTRIAL INCUBATOR,EDC,1900,IN USE-TENANTED,Y
3037290010,185,185,POWELL STREET,POWELL STREET,E BKLYN INDUSTRIAL INCUBATOR,E BROOKLYN INDUSTRIAL INCUBATOR,DCAS,1520,NO USE-VACANT LAND,Y
3037290024,1886,1886,PITKIN AVENUE,PITKIN AVENUE,E BKLYN INDUSTRIAL INCUBATOR,E BROOKLYN INDUSTRIAL INCUBATOR,EDC,1900,IN USE-TENANTED,Y
3037290022,1876,1876,PITKIN AVENUE,PITKIN AVENUE,E BKLYN INDUSTRIAL INCUBATOR,E BROOKLYN INDUSTRIAL INCUBATOR,EDC,1900,IN USE-TENANTED,Y
3037290017,1864,1864,PITKIN AVENUE,PITKIN AVENUE,E BKLYN INDUSTRIAL INCUBATOR,E BROOKLYN INDUSTRIAL INCUBATOR,EDC,1900,IN USE-TENANTED,Y
3037290038,204,204,JUNIUS STREET,JUNIUS STREET,E BKLYN INDUSTRIAL INCUBATOR,E BROOKLYN INDUSTRIAL INCUBATOR,DCAS,1520,NO USE-VACANT LAND,Y
3037290001,169,169,BELMONT AVENUE,BELMONT AVENUE,E BKLYN INDUSTRIAL INCUBATOR,E BROOKLYN INDUSTRIAL INCUBATOR,DCAS,1520,NO USE-VACANT LAND,Y
3037290005,199,199,POWELL STREET,POWELL STREET,E BKLYN INDUSTRIAL INCUBATOR,E BROOKLYN INDUSTRIAL INCUBATOR,EDC,1900,IN USE-TENANTED,Y
3037290013,181,181,POWELL STREET,POWELL STREET,E BKLYN INDUSTRIAL INCUBATOR,E BROOKLYN INDUSTRIAL INCUBATOR,DCAS,1520,NO USE-VACANT LAND,Y
3037290007,187,187,POWELL STREET,POWELL STREET,E BKLYN INDUSTRIAL INCUBATOR,E BROOKLYN INDUSTRIAL INCUBATOR,DCAS,1520,NO USE-VACANT LAND,Y
3037290002,205,205,POWELL STREET,POWELL STREET,E BKLYN INDUSTRIAL INCUBATOR,E BROOKLYN INDUSTRIAL INCUBATOR,EDC,1900,IN USE-TENANTED,Y
3037290038,204,204,JUNIUS STREET,JUNIUS STREET,E BKLYN INDUSTRIAL INCUBATOR,E BROOKLYN INDUSTRIAL INCUBATOR,EDC,1900,IN USE-TENANTED,Y
3037290020,1868,1868,PITKIN AVENUE,PITKIN AVENUE,E BKLYN INDUSTRIAL INCUBATOR,E BROOKLYN INDUSTRIAL INCUBATOR,EDC,1900,IN USE-TENANTED,Y
3037290017,1864,1864,PITKIN AVENUE,PITKIN AVENUE,E BKLYN INDUSTRIAL INCUBATOR,E BROOKLYN INDUSTRIAL INCUBATOR,DCAS,1520,NO USE-VACANT LAND,Y
3037290022,1876,1876,PITKIN AVENUE,PITKIN AVENUE,E BKLYN INDUSTRIAL INCUBATOR,E BROOKLYN INDUSTRIAL INCUBATOR,DCAS,1520,NO USE-VACANT LAND,Y
3037290015,183,183,POWELL STREET,POWELL STREET,E BKLYN INDUSTRIAL INCUBATOR,E BROOKLYN INDUSTRIAL INCUBATOR,DCAS,1520,NO USE-VACANT LAND,Y
3037290020,1868,1868,PITKIN AVENUE,PITKIN AVENUE,E BKLYN INDUSTRIAL INCUBATOR,E BROOKLYN INDUSTRIAL INCUBATOR,DCAS,1520,NO USE-VACANT LAND,Y
3037290013,181,181,POWELL STREET,POWELL STREET,E BKLYN INDUSTRIAL INCUBATOR,E BROOKLYN INDUSTRIAL INCUBATOR,EDC,1900,IN USE-TENANTED,Y
3037290005,199,199,POWELL STREET,POWELL STREET,E BKLYN INDUSTRIAL INCUBATOR,E BROOKLYN INDUSTRIAL INCUBATOR,DCAS,1520,NO USE-VACANT LAND,Y
3037290010,185,185,POWELL STREET,POWELL STREET,E BKLYN INDUSTRIAL INCUBATOR,E BROOKLYN INDUSTRIAL INCUBATOR,EDC,1900,IN USE-TENANTED,Y
2023990010,370,370,EAST  153 STREET,EAST  153 STREET,E. 152ND ST. - COURTLANDT AVE,E. 152ND ST. - COURTLANDT AVENUE,NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,Y
2026200036,905,905,EAGLE AVENUE,EAGLE AVENUE,EAGLE AVE - E. 163RD ST,EAGLE AVENUE - E. 163RD ST,NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,Y
2027490025,1080,1080,EAST 165 STREET,EAST  165 STREET,EAST 165TH ST-BRYANT AVE,EAST 165TH ST-BRYANT AVENUE,NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,Y
2027570001,1084,1084,BRYANT AVENUE,BRYANT AVENUE,EAST 165TH ST-BRYANT AVE,EAST 165TH ST-BRYANT AVENUE,NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,Y
2027480025,1100,1100,EAST 165 STREET,EAST  165 STREET,EAST 165TH ST.-BRYANT AVE,EAST 165TH ST.-BRYANT AVENUE,NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,Y
2029890001,1520,1520,HOE AVENUE,HOE AVENUE,EAST 173RD ST-VYSE AVE,EAST 173RD ST-VYSE AVENUE,NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,Y
3040880024,654,654,HENDRIX STREET,HENDRIX STREET,EAST NY FARMS GREENTHUMB GDN,EAST NY FARMS GREENTHUMB GARDEN,PARKS,472,COMMUNITY GARDEN,Y
3040880022,1,1,LIVONIA AVENUE,LIVONIA AVENUE,EAST NY FARMS GREENTHUMB GDN,EAST NY FARMS GREENTHUMB GARDEN,PARKS,472,COMMUNITY GARDEN,Y
3040880023,648,648,HENDRIX STREET,HENDRIX STREET,EAST NY FARMS GREENTHUMB GDN,EAST NY FARMS GREENTHUMB GARDEN,PARKS,472,COMMUNITY GARDEN,Y
3033310025,1165-75,1165-75,GATES AVENUE,GATES AVENUE,ELC 9 & ROUNDTABLE SENIOR CTR,ELC 9 AND ROUNDTABLE SENIOR CENTER,EDUC,751,DAY CARE CENTER,Y
3033310025,1165-75,1165-75,GATES AVENUE,GATES AVENUE,ELC 9 & ROUNDTABLE SENIOR CTR,ELC 9 AND ROUNDTABLE SENIOR CENTER,AGING,752,SENIOR CENTER,Y
2045040031,,,ELY AVE,ELY AVENUE,ELY AVE SEWAGE PUMPING STATION,ELY AVENUE SEWAGE PUMPING STATION,DEP,1112,WASTEWATER PUMPING STATION,Y
1004380021,426,426,EAST   11 STREET,EAST   11 STREET,FABRIA REHABS,FABRIA REHAB,NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,Y
3039760075,839,839,LIBERTY AVENUE,LIBERTY AVENUE,FAITH HOPE CHARITY DCC PLAYLOT,FAITH HOPE CHARITY DCC PLAYGROUND,EDUC,431,PLAYGROUND,Y
1017880046,204,204,EAST 124 STREET,EAST  124 STREET,FAMILY CENTER PLAYLOT,FAMILY CENTER PLAYGROUND,ACS,434,ACCESSORY PLAY AREA,Y
1021700175,171,171,HILLSIDE AVENUE,HILLSIDE AVENUE,FDATIONS ROADBEDS & STRUCTURES,FDATIONS ROADBEDS AND STRUCTURES,NYCTA,860,TRANSIT FACILITY,Y
5035250200,300,300,FR CAPODANNO BOULEVARD,FR CAPODANNO BOULEVARD,FDR BOARDWALK & BEACH/MIDLAND,FDR BOARDWALK AND BEACH/MIDLAND,SANIT,1011,OUTDOOR STORAGE - BULK MATERIAL,Y
